week,week_end,economy_axis,markets_axis,gap
2025-W15,2025-04-13,-0.5791999999999999,-0.6257548081712846,-0.046554808171284656
2025-W16,2025-04-20,-0.5791999999999999,-0.562162721319229,0.017037278680770984
2025-W17,2025-04-27,-0.5791999999999999,-0.4919290495386125,0.08727095046138744
2025-W18,2025-05-04,-0.5133,-0.23873224703360044,0.27456775296639957
2025-W19,2025-05-11,-0.5133,-0.2675883546967299,0.24571164530327005
2025-W20,2025-05-18,-0.5133,-0.011465910029488963,0.501834089970511
2025-W21,2025-05-25,-0.5133,-0.14167671361957854,0.3716232863804214
2025-W22,2025-06-01,-0.4803,-0.2856214727702246,0.1946785272297754
2025-W23,2025-06-08,-0.4803,-0.22927896891095553,0.2510210310890445
2025-W24,2025-06-15,-0.4803,-0.4860921060693685,-0.0057921060693684745
2025-W25,2025-06-22,-0.4803,-0.44486150066092534,0.03543849933907467
2025-W26,2025-06-29,-0.4803,-0.5630200554603366,-0.08272005546033662
2025-W27,2025-07-06,-0.5781999999999999,-0.7805473566422727,-0.20234735664227277
2025-W28,2025-07-13,-0.5781999999999999,-0.2479077800338589,0.330292219966141
2025-W29,2025-07-20,-0.5781999999999999,0.34690587559407154,0.9251058755940715
2025-W30,2025-07-27,-0.5781999999999999,-0.09792974276882785,0.4802702572311721
2025-W31,2025-08-03,-0.5236,-0.7687693842594101,-0.24516938425941015
2025-W32,2025-08-10,-0.5236,-0.5021887823264278,0.021411217673572125
2025-W33,2025-08-17,-0.5236,0.018574980715205525,0.5421749807152054
2025-W34,2025-08-24,-0.5236,0.8285587337294784,1.3521587337294783
2025-W35,2025-08-31,-0.5236,0.9572637313747608,1.4808637313747608
2025-W36,2025-09-07,-0.49790000000000006,0.41930465615466234,0.9172046561546624
2025-W37,2025-09-14,-0.49790000000000006,-0.03142212007535981,0.46647787992464024
2025-W38,2025-09-21,-0.49790000000000006,0.22100740512452177,0.7189074051245219
2025-W39,2025-09-28,-0.49790000000000006,0.12498274607329417,0.6228827460732942
2025-W40,2025-10-05,-0.6164,-0.20491573412184194,0.411484265878158
2025-W41,2025-10-12,-0.6164,-0.8440394930439606,-0.2276394930439607
2025-W42,2025-10-19,-0.6164,-0.7108855065846518,-0.09448550658465182
2025-W43,2025-10-26,-0.6164,-0.4715875216536745,0.14481247834632544
2025-W44,2025-11-02,-0.5626,-0.17196300780185433,0.3906369921981456
2025-W45,2025-11-09,-0.5626,-0.12271702072887526,0.43988297927112474
2025-W46,2025-11-16,-0.5626,-0.501617763926364,0.060982236073635954
2025-W47,2025-11-23,-0.5626,-0.568214942587772,-0.005614942587772065
2025-W48,2025-11-30,-0.5626,-0.3638370547696053,0.19876294523039467
2025-W49,2025-12-07,-0.49610000000000004,0.15784151953387518,0.6539415195338752
2025-W50,2025-12-14,-0.49610000000000004,0.4226363029651533,0.9187363029651534
2025-W51,2025-12-21,-0.49610000000000004,0.18244820027943345,0.6785482002794335
2025-W52,2025-12-28,-0.49610000000000004,0.10172520872894107,0.5978252087289411
2026-W01,2026-01-04,-0.5403,0.11157197251421874,0.6518719725142188
2026-W02,2026-01-11,-0.5403,-0.08251115563046083,0.45778884436953915
2026-W03,2026-01-18,-0.5403,-0.18011778562259992,0.36018221437740006
2026-W04,2026-01-25,-0.5403,-0.24595365220078924,0.29434634779921076
